postcode,locality,name,state,long,lat
2560,WOODBINE,"AIRDS, AMBARVALE, APPIN, BLAIR ATHOL, BRADBURY, CAMPBELLTOWN, CAMPBELLTOWN NORTH, CATARACT, ENGLORIE PARK, GILEAD, GLEN ALPINE, KENTLYN, LEUMEAH, MACARTHUR SQUARE, ROSEMEADOW, RUSE, ST HELENS PARK, WEDDERBURN, WOODBINE",NSW,150.768408,-34.194216
2563,MENANGLE PARK,MENANGLE PARK,NSW,150.749847,-34.102735
2564,MACQUARIE FIELDS,"GLENQUARIE, LONG POINT, MACQUARIE FIELDS",NSW,150.894916,-33.998362
2565,MACQUARIE LINKS,"BARDIA, DENHAM COURT, INGLEBURN, MACQUARIE LINKS",NSW,150.843761,-33.996063
2566,VARROVILLE,"BOW BOWING, MINTO, MINTO DC, MINTO HEIGHTS, RABY, ST ANDREWS, VARROVILLE",NSW,150.842258,-34.027283
2567,SMEATON GRANGE,"CURRANS HILL, HARRINGTON PARK, MOUNT ANNAN, NARELLAN, NARELLAN DC, NARELLAN VALE, SMEATON GRANGE",NSW,150.756493,-34.055155
2568,MENANGLE,MENANGLE,NSW,150.718007,-34.147379
2569,DOUGLAS PARK,DOUGLAS PARK,NSW,150.708875,-34.196004
2570,WEROMBI,"BELIMBLA PARK, BICKLEY VALE, BROWNLOW HILL, CAMDEN, CAMDEN PARK, CAMDEN SOUTH, CAWDOR, COBBITTY, ELDERSLIE, ELLIS LANE, GLENMORE, GRASMERE, KIRKHAM, LEFEVRES CORNER, MOUNT HUNTER, NATTAI, OAKDALE, ORAN PARK, ORANGEVILLE, SPRING FARM, THE OAKS, THERESA PARK, WEROMBI",NSW,150.525292,-34.042913
2571,WILTON,"BALMORAL, BALMORAL VILLAGE, BUXTON, COURIDJAH, MALDON, MOWBRAY PARK, PICTON, RAZORBACK, WILTON",NSW,150.622493,-34.16715
2572,THIRLMERE,"LAKESLAND, THIRLMERE",NSW,150.559186,-34.193052
2573,TAHMOOR,TAHMOOR,NSW,150.584634,-34.218439
2574,YANDERRA,"AVON, BARGO, PHEASANTS NEST, YANDERRA",NSW,150.575238,-34.295634
2575,YERRINBOOL,"ALPINE, AYLMERTON, BALACLAVA, BARRALLIER, BRAEMAR, BULLIO, COLO VALE, GOODMANS FORD, HIGH RANGE, HILL TOP, JOADJA, MANDEMAR, MITTAGONG, MOUNT LINDSEY, RENWICK, WATTLE RIDGE, WELBY, WILLOW VALE, WOODLANDS, YERRINBOOL",NSW,150.342214,-34.347195
2576,KANGALOON,"BONG BONG, BOWRAL, BURRADOO, EAST BOWRAL, EAST KANGALOON, GLENQUARRY, KANGALOON",NSW,150.503502,-34.525612
2577,YARRUNGA,"AVOCA, BARREN GROUNDS, BARRENGARRY, BEAUMONT, BELANGLO, BENDEELA, BERRIMA, BUDGONG, BURRAWANG, CALWALLA, CANYONLEIGH, CARRINGTON FALLS, FITZROY FALLS, KANGAROO VALLEY, KNIGHTS HILL, MACQUARIE PASS, MANCHESTER SQUARE, MEDWAY, MERYLA, MOSS VALE, MOUNT MURRAY, MYRA VALE, NEW BERRIMA, PADDYS RIVER, PHEASANT GROUND, RED ROCKS, ROBERTSON, SUTTON FOREST, UPPER KANGAROO RIVER, UPPER KANGAROO VALLEY, WERAI, WILDES MEADOW, YARRUNGA",NSW,150.410978,-34.595027
2578,BUNDANOON,BUNDANOON,NSW,150.293226,-34.715579
2579,WINGELLO,"BIG HILL, BRAYTON, EXETER, MARULAN, MARULAN SOUTH, PENROSE, TALLONG, WINGELLO",NSW,150.13033,-34.711848
2580,YARRA,"BANNABY, BANNISTER, BAW BAW, BOXERS CREEK, BRISBANE GROVE, BUNGONIA, CARRICK, CHATSBURY, CURRAWANG, CURRAWEELA, GOLSPIE, GOULBURN, GOULBURN DC, GOULBURN NORTH, GREENWICH PARK, GUNDARY, JERRONG, KINGSDALE, KOMUNGLA, LAKE BATHURST, LEIGHWOOD, LOWER BORO, MAYFIELD, MCALISTER, MIDDLE ARM, MOUNT FAIRY, MOUNT RAE, MUMMEL, MYRTLEVILLE, PALING YARDS, PARKESBOURNE, POMEROY, QUIALIGO, RICHLANDS, ROSLYN, RUN-O-WATERS, SIX MILE FLAT, SPRING VALLEY, STONEQUARRY, TARAGO, TARALGA, TARLO, TIRRANNAVILLE, TOWRANG, WAYO, WIABOROUGH, WIARBOROUGH, WINDELLAMA, WOMBEYAN CAVES, WOODHOUSELEE, WOWAGIN, YALBRAITH, YARRA",NSW,149.729215,-34.726283
2581,WOLLOGORANG,"BELLMOUNT FOREST, BEVENDALE, BIALA, BLAKNEY CREEK, BREADALBANE, BROADWAY, COLLECTOR, CULLERIN, DALTON, GUNNING, GURRUNDAH, LADE VALE, LAKE GEORGE, LERIDA, MERRILL, OOLONG, TALLAGANDA, WOLLOGORANG",NSW,149.286631,-34.764484
2582,YASS RIVER,"BANGO, BERREMANGRA, BOAMBOLO, BOOKHAM, BOWNING, BURRINJUCK, CAVAN, DOG TRAP CROSSING, GOOD HOPE, GOONDAH, JEIR, JERRAWA, KANGIARA, LAVERSTOCK, MANTON, MARCHMONT, MULLION, MURRUMBATEMAN, NANANGROE, NANIMA, NARRANGULLEN, TANGMANGAROO, WEE JASPER, WOOLGARLO, YASS, YASS RIVER",NSW,149.125192,-34.92659793
2583,WHEEO,"BIGGA, BINDA, BLANKET FLAT, BROOKLANDS, COTTAWALLA, CROOKED CORNER, CROOKWELL, FULLERTON, GLENERIN, GRABBEN GULLEN, GREENMANTLE, HADLEY, JUNCTION POINT, KEMPTON, KIALLA, LAGGAN, LIMERICK, LOST RIVER, MULGOWRIE, NARRAWA, PEELWOOD, PEJAR, RUGBY, THALABA, THIRD CREEK, TUENA, WHEEO",NSW,149.254163,-34.196526
2584,ILLALONG CREEK,"BINALONG, ILLALONG CREEK",NSW,148.555243,-34.711018
2585,GALONG,GALONG,NSW,148.498501,-34.572329
2586,TAYLORS FLAT,"BOOROWA, FROGMORE, GOBA CREEK, GODFREYS CREEK, KENYU, MURRINGO, REIDS FLAT, RYE PARK, TAYLORS FLAT",NSW,148.797264,-34.378631
2587,WOMBAT,"AURVILLE, BEGGAN BEGGAN, CUNNINGAR, DEMONDRILLE, GARANGULA, HARDEN, KINGSVALE, MCMAHONS REEF, MURRUMBURRAH, NUBBA, PRUNEVALE, WOMBAT",NSW,148.360971,-34.505797
2588,WALLENDBEEN,"CULLINGA, WALLENDBEEN",NSW,148.255601,-34.599488
2590,ILLABO,"BETHUNGRA, COOTAMUNDRA, ILLABO",NSW,147.896911,-34.714515
2594,YOUNG,"ASHVILLE, BARWANG, BERTHONG, BRIBBAREE, BULLA CREEK, BURRANGONG, KIKIAMAH, MAIMURU, MEMAGONG, MILVALE, MONTEAGLE, THUDDUNGRA, TUBBUL, WEEDALLION, YANNAWAH, YOUNG",NSW,148.10732,-34.231083
2618,WALLAROO,"HALL, SPRINGRANGE, WALLAROO",NSW,149.043278,-35.135588
2619,JERRABOMBERRA,JERRABOMBERRA,NSW,149.194535,-35.378159
2620,YARROW,"BEARD, BURBONG, BURRA, CARWOOLA, CLEAR RANGE, CRESTWOOD, DODSWORTH, ENVIRONA, GOOGONG, GREENLEIGH, GUNDAROO, HUME, KARABAR, KOWEN FOREST, LETCHWORTH, MICHELAGO, OAKS ESTATE, QUEANBEYAN, QUEANBEYAN DC, QUEANBEYAN EAST, QUEANBEYAN WEST, RIDGEWAY, ROYALLA, SUTTON, THARWA, THE ANGLE, THE RIDGEWAY, TINDERRY, TOP NAAS, TRALEE, URILA, WAMBOIN, WILLIAMSDALE, YARROW",NSW,149.257101,-35.317402
2621,ROSSI,"ANEMBO, BUNGENDORE, BYWONG, FORBES CREEK, HOSKINSTOWN, PRIMROSE VALLEY, ROSSI",NSW,149.484038,-35.4698
2622,WYANBENE,"ARALUEN, ARALUEN NORTH, BACK CREEK, BALLALABA, BENDOURA, BERLANG, BOMBAY, BORO, BRAIDWOOD, BUDAWANG, BULEE, CHARLEYS FOREST, COOLUMBURRA, CORANG, DURRAN DURRA, ENDRICK, FARRINGDON, GUNDILLION, HAROLDS CROSS, HEREFORD HALL, JEMBAICUMBENE, JERRABATTCULLA, JERRABATTGULLA, JINDEN, JINGERA, KAIN, KINDERVALE, KRAWARREE, LARBERT, MAJORS CREEK, MANAR, MARLOWE, MAYFIELD, MERRICUMBENE, MONGA, MONGARLOWE, MULLOON, MURRENGENBURG, NERINGLA, NERRIGA, NORTHANGERA, OALLEN, ORANMEIR, PALERANG, QUIERA, REIDSDALE, SASSAFRAS, SNOWBALL, ST GEORGE, TIANJARA, TOLWONG, TOMBOYE, TOUGA, WARRI, WOG WOG, WYANBENE",NSW,149.752107,-35.628428
2623,CAPTAINS FLAT,CAPTAINS FLAT,NSW,149.445083,-35.552827
2624,SMIGGIN HOLES,"BLUE COW, CHARLOTTES PASS, GUTHEGA, KOSCIUSKO, PERISHER VALLEY, SMIGGIN HOLES",NSW,148.441281,-36.180818
2625,THREDBO VILLAGE,"THREDBO, THREDBO VILLAGE",NSW,148.301005,-36.50661
2626,COLINTON,"BREDBO, BUMBALONG, COLINTON",NSW,149.168553,-35.941228
2627,SAWPIT CREEK,"BULLOCKS FLAT, CRACKENBACK, EAST JINDABYNE, GROSSES PLAIN, GUNGARLIN, HILL TOP, INGEBIRAH, INGEBYRA, JINDABYNE, KALKITE, KOSCIUSZKO, KOSCIUSZKO NATIONAL PARK, LOWER THREDBO, MOONBAH, PILOT WILDERNESS, SAWPIT CREEK",NSW,148.232341,-36.409113
2628,SNOWY PLAIN,"AVONSIDE, BELOKA, BERRIDALE, BRAEMAR BAY, BYADBO WILDERNESS, COOTRALANTRA, DALGETY, EUCUMBENE, LOWER EUCEMBENE, NUMBLA VALE, PAUPONG, ROCKY PLAIN, SNOWY PLAIN",NSW,148.833511,-36.404324
2629,YAOUK,"ADAMINABY, ANGLERS REACH, BROKEN DAM, CABRAMURRA, KIANDRA, OLD ADAMINABY, PROVIDENCE PORTAL, TANTANGARA, YAOUK",NSW,148.769744,-35.997349
2630,WAMBROOK,"ARABLE, BADJA, BILLILINGRA, BINJURA, BOBUNDARA, BOLARO, BUCKENDERRA, BUNGARBY, BUNYAN, CARLAMINDA, CHAKOLA, COOLRINGDON, COOMA, COOMA NORTH, COONERANG, COUNTEGANY, DAIRYMANS PLAINS, DANGELONG, DRY PLAIN, FRYING PAN, GLEN FERGUS, IRONMUNGY, JERANGLE, JIMENBUEN, LONG PLAIN, MAFFRA, MIDDLE FLAT, MIDDLINGBANK, MURRUMBUCCA, MYALLA, NIMMO, NUMERALLA, PEAK VIEW, PINE VALLEY, POLO FLAT, RHINE FALLS, ROCK FLAT, ROSE VALLEY, SHANNONS FLAT, SPRINGFIELD, THE BROTHERS, TUROSS, WAMBROOK",NSW,149.129166,-36.177296
2631,WINIFRED,"ANDO, BOCCI, BOCO, CREEWAH, GLEN ALLEN, GREENLANDS, HOLTS FLAT, JIMCUMBILLY, JINCUMBILLY, KYBEYAN, MOUNT COOPER, NIMMITABEL, STEEPLE FLAT, WINIFRED",NSW,149.306729,-36.529386
2632,ROSEMEATH,"BIBBENLUKE, BOMBALA, BONDI FOREST, BUKALONG, CAMBALONG, CATHCART, COOLUMBOOKA, CRAIGIE, GUNNINGRAH, LORDS HILL, MERRIANGAAH, MILA, MOUNT DARRAGH, NUNGATTA, PADDYS FLAT, PALARANG, QUIDONG, ROCKTON, ROSEMEATH",NSW,149.220453,-37.020122
2633,TOMBONG,"CORROWONG, DELEGATE, TOMBONG",NSW,148.701564,-36.865206
2640,WYMAH,"ALBURY, BUNGOWANNAH, EAST ALBURY, ETTAMOGAH, GLENROY, LAVINGTON DC, MOORWATHA, NORTH ALBURY, OURNIE, SOUTH ALBURY, SPLITTERS CREEK, TABLE TOP, TALMALMO, THURGOONA, WEST ALBURY, WIRLINGA, WYMAH",NSW,147.026549,-36.016196
2641,SPRINGDALE HEIGHTS,"HAMILTON VALLEY, LAVINGTON, SPRINGDALE HEIGHTS",NSW,146.930436,-36.038655
2642,YERONG CREEK,"BIDGEEMIA, BROCKLESBY, BURRUMBUTTOCK, GEEHI, GEROGERY, GLENELLEN, GREG GREG, INDI, JAGUMBA, JAGUNGAL WILDERNESS, JINDERA, JINGELLIC, KHANCOBAN, MURRAY GORGE, RAND, TOOMA, WALBUNDRIE, WELAREGANG, WRATHALL, YERONG CREEK",NSW,148.094043,-36.044097
2643,HOWLONG,HOWLONG,NSW,146.617535,-35.936556
2644,YARARA,"BOWNA, COPPABELLA, HOLBROOK, LANKEYS CREEK, LITTLE BILLABONG, MOUNTAIN CREEK, MULLENGANDRA, WANTAGONG, WOOMARGAMA, YARARA",NSW,147.6488785,-35.72015098
2645,YULUMA,"COONONG, CULLIVEL, URANA, YULUMA",NSW,146.332431,-35.333843
2646,SAVERNAKE,"BALLDALE, BULL PLAIN, BURAJA, COADS TANK, COLLENDINA, COREEN, COROWA, DAYSDALE, GOOMBARGANA, HOPEFIELD, LOWESDALE, MERTON VALE, NYORA, OAKLANDS, REDLANDS, RENNIE, RINGWOOD, SANGER, SAVERNAKE",NSW,146.324523,-35.757569
2647,MULWALA,MULWALA,NSW,145.976131,-35.905463
2648,WENTWORTH,"ANABRANCH NORTH, ANABRANCH SOUTH, BOEILL CREEK, CAL LAL, CURLWAA, ELLERSLIE, MOORARA, MOURQUONG, PALINYEWAH, PAN BAN, PARA, PINE CAMP, POMONA, POONCARIE, RUFUS, RUFUS RIVER, SCOTIA, WENTWORTH",NSW,141.90794,-33.466819
2649,NURENMERENMONG,"LAUREL HILL, NURENMERENMONG",NSW,148.091211,-35.608279
2650,YATHELLA,"ALFREDTOWN, ASHMONT, BELFRAYDEN, BERRY JERRY, BIG SPRINGS, BOMEN, BOOK BOOK, BOOROOMA, BORAMBOLA, BOURKELANDS, BRUCEDALE, BULGARY, BURRANDANA, CARABOST, CARTWRIGHTS HILL, COLLINGULLIE, COOKARDINIA, COURSING PARK, CURRAWANANNA, CURRAWARNA, DHULURA, DOWNSIDE, EAST WAGGA WAGGA, ESTELLA, EUBERTA, EUNANOREENYA, EUNONOREENYA, GALORE, GELSTON PARK, GLENFIELD PARK, GOBBAGOMBALIN, GREGADOO, HAREFIELD, HILLGROVE, KOORINGAL, KYEAMBA, LAKE ALBERT, LLOYD, MAXWELL, MOORONG, MOUNT AUSTIN, NORTH WAGGA WAGGA, OBERNE CREEK, OURA, PULLETOP, ROWAN, SAN ISIDORE, SPRINGVALE, TATTON, THE GAP, TOLLAND, TURVEY PARK, WAGGA WAGGA, WAGGA WAGGA BC, WAGGA WAGGA NORTH, WAGGA WAGGA SOUTH, WALLACETOWN, WANTABADGERY, WESTBY, WESTDALE, YARRAGUNDRY, YATHELLA",NSW,147.376202,-35.07459
2651,WAGGA WAGGA RAAF,"FOREST HILL, WAGGA WAGGA RAAF",NSW,147.463477,-35.162259
2652,URANQUINTY,"BOORGA, BOREE CREEK, COWABBIE, GALORE, GOOLGOWI, GRONG GRONG, GUMLY GUMLY, HUMULA, LADYSMITH, LANDERVALE, MANGOPLAH, MARRAR, MATONG, MERRIWAGGA, MURRULEBALE, OBERNE, OLD JUNEE, ROSEWOOD, TABBITA, TARCUTTA, URANQUINTY",NSW,147.64961,-35.405064
2653,WILLIGOBUNG,"BURRA, COURABYRA, GLENROY, MANNUS, MARAGLE, MUNDEROO, PADDYS RIVER, TARADALE, TUMBARUMBA, WESTDALE, WILLIGOBUNG",NSW,148.041339,-35.776209
2655,TOOTOOL,"BIRDLIP, FRENCH PARK, KUBURA, THE ROCK, TOOTOOL",NSW,147.047366,-35.225102
2656,URANGELINE EAST,"BROOKDALE, BROOKONG, FARGUNYAH, LOCKHART, MILBRULONG, OSBORNE, URANGELINE, URANGELINE EAST",NSW,146.767674,-35.356021
2658,RYAN,"GRUBBEN, HENTY, MUNYABLA, PLEASANT HILLS, RYAN",NSW,146.977849,-35.535739
2659,WALLA WALLA,"ALMA PARK, WALLA WALLA",NSW,146.767477,-35.610147
2660,MORVEN,"CARNSDALE, CULCAIRN, MORVEN",NSW,147.07831,-35.699906
2661,KAPOOKA,KAPOOKA,NSW,147.277559,-35.157697
2663,WANTIOOL,"BUNDURE, COOBA, COWABBIE, ERIN VALE, EURONGILLY, JUNEE, LANDERVALE, MARINNA, WANTIOOL",NSW,147.716767,-34.933478
2665,WALLEROOBIE,"ARDLETHAN, ARIAH PARK, BARELLAN, BECKOM, BECTRIC, BINYA, KAMARAH, MIRROOL, MOOMBOOLDOOL, MOUNT CRYSTAL, QUANDARY, TARA, WALLEROOBIE",NSW,146.841533,-34.313241
2666,TRUNGLEY HALL,"COMBANING, DIRNASEER, GIDGINBUNG, GROGAN, JUNEE REEFS, MIMOSA, MORANGARELL, NARRABURRA, PUCAWAN, QUANDARY, REEFTON, SEBASTOPOL, SPRINGDALE, TEMORA, TRUNGLEY HALL",NSW,147.583811,-34.487779
2668,BARMEDMAN,BARMEDMAN,NSW,147.405434,-34.121499
2669,YADDRA,"BYGALORIE, ERIGOLIA, GIRRAL, GUBBATA, KIKOIRA, MELBERGEN, NARADHAN, NORTH YALGOGRIN, RANKINS SPRINGS, TALLIMBA, TULLIBIGEAL, UNGARIE, WEETHALLE, WEJA, YADDRA",NSW,146.667476,-33.814887
2671,WYALONG,"ALLEENA, BACK CREEK, BURCHER, LAKE COWAL, NORTH YALGOGRIN, WEST WYALONG, WYALONG",NSW,147.308172,-33.839275
2672,WARGAMBEGAL,"BURGOONEY, CURLEW WATERS, LAKE CARGELLIGO, MURRIN BRIDGE, WARGAMBEGAL",NSW,146.40002,-33.24358
2675,WHITE TOP,"HILLSTON, LAKE BREWSTER, MONIA GAP, ROTO, WALLANTHERY, WHITE TOP",NSW,145.479249,-33.459192
2678,RIVERINA MSC,"CHARLES STURT UNIVERSITY, RIVERINA MSC",NSW,147.351953,-35.059334
2680,YOOGALI,"BEELBANGERA, BENEREMBAH, BILBUL, GRIFFITH, GRIFFITH DC, GRIFFITH EAST, HANWOOD, KOOBA, LAKE WYANGAN, NERICON, THARBOGANG, WARBURN, WARRAWIDGEE, WIDGELLI, WILLBRIGGIE, YOOGALI",NSW,145.914625,-34.321422
2681,YENDA,"MYALL PARK, YENDA",NSW,146.14674,-34.116715
2700,WIDGIEWA,"BIRREGO, BUNDURE, COLINROOBIE, COROBIMILLA, CUDGEL, EUROLEY, FAITHFULL, GILLENBAH, KYWONG, MORUNDAH, NARRANDERA, PAYNTERS SIDING, SANDIGO, UROLY, WIDGIEWA",NSW,146.303599,-34.902108
2701,TOOYAL,"BERRY JERRY, COOLAMON, METHUL, RANNOCK, TOOYAL",NSW,147.193088,-34.804991
2702,GANMAIN,GANMAIN,NSW,147.014242,-34.86668
2703,YANCO,YANCO,NSW,146.370827,-34.607943
2705,WHITTON,"BROBENAH, CALORAFIELD, CORBIE HILL, GOGELDRIE, LEETON, MERUNGLE HILL, MURRAMI, STANBRIDGE, WAMOON, WHITTON",NSW,146.373471,-34.489867
2706,DARLINGTON POINT,DARLINGTON POINT,NSW,145.937532,-34.569464
2707,COLEAMBALLY,"ARGOON, COLEAMBALLY",NSW,145.807866,-34.768863
2708,MURRAY REGION MC,"ALBURY MSC, MURRAY REGION MC",NSW,0,0
2710,YALLAKOOL,"BARRATTA, BENARCA, BIRGANBIGIL, BOOROORBAN, BRASSI, BULLATALE, CALDWELL, CALIMO, CONARGO, COREE, CORNALLA, DENILIQUIN, DENILIQUIN NORTH, GULPA, HARTWOOD, HILL PLAIN, JIMARINGLE, LINDIFFERON, MATHOURA, MAYRUNG, MOIRA, MOONAHCULLAH, MOONBRIA, MORAGO, PRETTY PINE, STEAM PLAINS, STUD PARK, WAKOOL, WANDOOK, WANGANELLA, WARRAGOON, WILLURAH, YALLAKOOL",NSW,144.984378,-35.357619
2711,YANGA,"BOOLIGAL, CARRATHOOL, CLARE, CORRONG, GUNBAR, HAY, HAY SOUTH, KERI KERI, MAUDE, ONE TREE, OXLEY, WAUGORAH, YANGA",NSW,143.7165416,-34.73951684
2712,BOOMANOOMANA,"BERRIGAN, BOOMANOOMANA",NSW,145.872814,-35.754185
2713,RETREAT,"BLIGHTY, FINLEY, LOGIE BRAE, MYRTLE PARK, RETREAT",NSW,145.52068,-35.586342
2714,TUPPAL,"ARATULA, PINE LODGE, TOCUMWAL, TUPPAL",NSW,145.434084,-35.76294
2715,THE VALE,"ARUMPO, BALRANALD, HATFIELD, KYALITE, MUNGO, PENARIE, THE VALE",NSW,143.491656,-34.329424
2716,MAIRJIMMY,"COREE SOUTH, FOUR CORNERS, GALA VALE, JERILDERIE, MABINS WELL, MAIRJIMMY",NSW,145.7454551,-35.48197899
2717,DARETON,"COOMEALLA, DARETON",NSW,142.065808,-34.090426
2720,YARRANGOBILLY,"ARGALONG, BLOWERING, BOGONG PEAKS WILDERNESS, BOMBOWLEE, BOMBOWLEE CREEK, BUDDONG, COURAGAGO, COURAJAGO, GADARA, GILMORE, GOCUP, GOOBARRAGANDRA, JONES BRIDGE, KILLIMICAT, LACMALAC, LITTLE RIVER, MIDWAY, MINJARY, MUNDONGO, PINBEYAN, RED HILL, TALBINGO, TUMORRAMA, TUMUT, TUMUT PLAINS, WEREBOLDERA, WERMATONG, WINDOWIE, WYANGLE, YARRANGOBILLY",NSW,148.383619,-35.379935
2721,QUANDIALLA,"BLAND, QUANDIALLA",NSW,147.712064,-34.04948
2722,WILLIE PLOMA,"BONGALONG, BONGONGALONG, BRUNGLE, BRUNGLE CREEK, BURRA, BURRA CREEK, DARBALARA, EDWARDSTOWN, GUNDAGAI, JACKALASS, JONES CREEK, MUTTAMA, NANGUS, RENO, SOUTH GUNDAGAI, TARRABANDRA, WAGRAGOBILLY, WILLIE PLOMA",NSW,148.102866,-35.053523
2725,STOCKINBINGAL,STOCKINBINGAL,NSW,147.815806,-34.44817
2726,JUGIONG,"BUNDARBO, COONEYS CREEK, JUGIONG",NSW,148.326675,-34.78436
2727,MINGAY,"ADJUNGBILLY, COOLAC, GOBARRALONG, MINGAY",NSW,148.390372,-34.983539
2729,YAVEN CREEK,"ADELONG, BACK CREEK, BANGADANG, BLACK CREEK, CALIFAT, COOLEYS CREEK, DARLOW, ELLERSLIE, GRAHAMSTOWN, MOUNT ADRAH, MOUNT HOREB, MUNDARLO, SANDY GULLY, SHARPS CREEK, THE GROVE, TUMBLONG, WESTWOOD, WONDALGA, YAVEN CREEK",NSW,147.923797,-35.227753
2730,LOWER BAGO,"BAGO, BATLOW, GREEN HILLS, KUNAMA, LOWER BAGO",NSW,148.034012,-35.510039
2731,WOMBOOTA,"BUNNALOO, MOAMA, TANTONAN, THYRA, WOMBOOTA",NSW,144.641831,-35.893394
2732,TULLAKOOL,"BARHAM, BURRABOI, COBRAMUNGA, GONN, NOORONG, THULE, TULLAKOOL",NSW,144.230168,-35.542622
2733,PEREKERTEN,"DHURAGOON, MOULAMEIN, NIEMUR, PEREKERTEN",NSW,144.206139,-35.013711
2734,WETUPPA,"COOBOOL, CUNNINYEUK, DILPURRA, KYALITE, MALLAN, MELLOOL, MOOLPA, MURRAY DOWNS, NACURRIE, SPEEWA ISLAND, STONY CROSSING, TOORANIE, TUELOGA, WETUPPA",NSW,143.387009,-34.770931
2735,SPEEWA,"KORALEIGH, SPEEWA",NSW,143.544483,-35.17512903
2736,TOOLEYBUC,"GOODNIGHT, TOOLEYBUC",NSW,143.375822,-34.965178
2737,EUSTON,"BENANEE, EUSTON",NSW,142.87381,-34.574113
2738,TRENTHAM CLIFFS,"GOL GOL, MALLEE, MONAK, PARINGI, TRENTHAM CLIFFS",NSW,142.225122,-34.164709
2739,MOURQUONG,"BOEILL CREEK, BURONGA, MOURQUONG",NSW,142.1657571,-34.13844435
2745,WALLACIA,"GLENMORE PARK, GREENDALE, LUDDENHAM, MULGOA, REGENTVILLE, WALLACIA",NSW,150.671487,-33.871341
2747,WERRINGTON DOWNS,"CADDENS, CAMBRIDGE GARDENS, CAMBRIDGE PARK, CLAREMONT MEADOWS, JORDAN SPRINGS, KINGSWOOD, LLANDILO, SHANES PARK, WERRINGTON, WERRINGTON COUNTY, WERRINGTON DOWNS",NSW,150.739398,-33.722323
2748,ORCHARD HILLS,ORCHARD HILLS,NSW,150.72319,-33.811042
2749,CRANEBROOK,"CASTLEREAGH, CRANEBROOK",NSW,150.686816,-33.702167
2750,SOUTH PENRITH,"EMU HEIGHTS, EMU PLAINS, JAMISONTOWN, LEONAY, PENRITH, PENRITH PLAZA, PENRITH SOUTH, SOUTH PENRITH",NSW,150.678551,-33.755476
2751,PENRITH,PENRITH,NSW,151.280352,-33.732127
2752,WARRAGAMBA,"SILVERDALE, WARRAGAMBA",NSW,150.585995,-33.936534
2753,YARRAMUNDI,"AGNES BANKS, BOWEN MOUNTAIN, GROSE VALE, GROSE WOLD, HOBARTVILLE, LONDONDERRY, RICHMOND, RICHMOND LOWLANDS, YARRAMUNDI",NSW,150.646053,-33.604022
2754,THE SLOPES,"NORTH RICHMOND, TENNYSON, THE SLOPES",NSW,150.72802,-33.557893
2755,RICHMOND,RICHMOND,NSW,150.780589,-33.60319
2756,WOMERAH,"BLIGH PARK, CATTAI, CENTRAL COLO, CLARENDON, COLO, COLO HEIGHTS, CORNWALLIS, CUMBERLAND REACH, EBENEZER, FREEMANS REACH, GLOSSODIA, LEETS VALE, LOWER PORTLAND, MAROOTA, MCGRATHS HILL, MELLONG, MULGRAVE, PITT TOWN, PITT TOWN BOTTOMS, SACKVILLE, SACKVILLE NORTH, SCHEYVILLE, SOUTH MAROOTA, SOUTH WINDSOR, UPPER COLO, WILBERFORCE, WINDSOR, WINDSOR DOWNS, WOMERAH",NSW,150.8001824,-33.23594291
2757,KURMOND,KURMOND,NSW,150.692086,-33.554839
2758,WHEENY CREEK,"BERAMBING, BILPIN, BLAXLANDS RIDGE, EAST KURRAJONG, KURRAJONG, KURRAJONG HEIGHTS, KURRAJONG HILLS, MOUNT TOMAH, MOUNTAIN LAGOON, THE DEVILS WILDERNESS, WHEENY CREEK",NSW,150.601824,-33.483614
2759,ST CLAIR,"ERSKINE PARK, ST CLAIR",NSW,150.781767,-33.82252
2760,ST MARYS SOUTH,"COLYTON, NORTH ST MARYS, OXLEY PARK, ROPES CROSSING, ST MARYS, ST MARYS EAST, ST MARYS SOUTH",NSW,150.780073,-33.763976
2761,PLUMPTON,"COLEBEE, DEAN PARK, GLENDENNING, GLENDENNING DC, HASSALL GROVE, OAKHURST, PLUMPTON",NSW,150.84746,-33.742006
2762,SCHOFIELDS,SCHOFIELDS,NSW,150.880097,-33.700603
2763,QUAKERS HILL,"ACACIA GARDENS, QUAKERS HILL",NSW,150.89547,-33.725619
2765,VINEYARD,"BERKSHIRE PARK, BOX HILL, MARAYLYA, MARSDEN PARK, NELSON, OAKVILLE, RIVERSTONE, VINEYARD",NSW,150.860258,-33.663002
2766,ROOTY HILL,"EASTERN CREEK, ROOTY HILL",NSW,150.850764,-33.810388
2767,WOODCROFT,"BUNGARRIBEE, DOONSIDE, WOODCROFT",NSW,150.871134,-33.763843
2768,STANHOPE GARDENS,"GLENWOOD, PARKLEA, STANHOPE GARDENS",NSW,150.922732,-33.737863
2769,THE PONDS,THE PONDS,NSW,150.9054927,-33.7054643
2770,WILLMOT,"BIDWILL, BLACKETT, DHARRUK, EMERTON, HEBERSHAM, LETHBRIDGE PARK, MINCHINBURY, MOUNT DRUITT, MOUNT DRUITT VILLAGE, SHALVEY, TREGEAR, WHALAN, WILLMOT",NSW,150.810246,-33.756443
2773,LAPSTONE,"GLENBROOK, LAPSTONE",NSW,150.626788,-33.768837
2774,WARRIMOO,"BLAXLAND, BLAXLAND EAST, MOUNT RIVERVIEW, WARRIMOO",NSW,150.62902,-33.732671
